Sales Enquiry as of 19/08/2025,,,,,,,,
Order Date,Product Code,Product,Customer,Product Group,Warehouse,Status,Quantity,Sub Total
01/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
01/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
01/08/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,86.67
01/08/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,26.67
01/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,64.53
01/08/2025,WH-V2-PSD-distributor,Pesado White Impact-Gravity Distributor 58.5mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,140.80
01/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
01/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
01/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
01/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
01/08/2025,,Shipping Cost (DHL express Int),PESADO-NEW,,Main Warehouse,Parked,1,43.56
01/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
01/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,66.00
01/08/2025,PRE-BR58-SET,Breville 58mm Hybrid Precision Set,PESADO-NEW,PESADO,Main Warehouse,Completed,1,242.40
01/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
01/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.67
01/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
01/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
01/08/2025,PSD-beantube,Single Dose Bean Cellar - 4pcs,PESADO-NEW,PESADO,Main Warehouse,Parked,1,36.00
01/08/2025,PSDshot-mirror,Pesado Espresso Shot Mirror - Black,PESADO-NEW,PESADO,Main Warehouse,Parked,1,37.33
01/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
01/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
01/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,24.00
01/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
01/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.67
01/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
01/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
01/08/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,24.00
01/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
01/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
01/08/2025,,Shipping Cost (over $200),PESADO-NEW,,China-W,Completed,1,0.00
01/08/2025,PSDTMBKRiga,Pesado Tamper - Black/Riga,PESADO-NEW,PESADO,China-W,Completed,1,116.96
01/08/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,China-W,Completed,1,24.17
01/08/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,PESADO-NEW,PESADO,China-W,Completed,1,144.25
01/08/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,China-W,Completed,1,24.17
01/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
01/08/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,Main Warehouse,Completed,2,146.67
01/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
01/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,73.33
01/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
01/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.80
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.69
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,73.33
31/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,86.67
31/07/2025,,Shipping Cost (Free Shipping - Pesado Korea),PESADO-NEW,,Pesado Korea,Completed,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Pesado Korea,Completed,1,64.56
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,24.00
31/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,2,133.33
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,2,133.33
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,-0.01
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.59
31/07/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.10
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.80
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.53
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.80
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.68
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.81
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.61
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.81
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.63
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.63
31/07/2025,PSD-CeramicSet,Pesado Sunrise Ceramic Set - 160ml - cup & saucer,PESADO-NEW,PESADO,Main Warehouse,Parked,1,11.72
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PF00MVWH-Riga-HY,Pesado HYBRID Naked Portafilter 5mm E61 - White/Riga,PESADO-NEW,PESADO,Main Warehouse,Completed,1,112.56
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.81
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.63
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
31/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.80
31/07/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,24.00
31/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,2,157.33
31/07/2025,PF00MVWH-Iris-HY,Pesado HYBRID Naked Portafilter 5mm E61 - White/Iris,PESADO-NEW,PESADO,Main Warehouse,Completed,1,160.00
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,0.01
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.70
31/07/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.13
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.76
31/07/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.55
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.83
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.96
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,74.44
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.83
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.96
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.03
31/07/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,21.58
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.80
31/07/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.16
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.84
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.98
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.84
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.80
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.84
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,9.37
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,74.48
31/07/2025,EP-20g,EP-20g Pesado Basket -electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,23.52
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.01
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.84
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.99
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,0.01
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.69
31/07/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.13
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.83
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,61.97
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.01
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.83
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.86
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,52.82
31/07/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.87
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.81
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.84
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.84
31/07/2025,EP-22g,EP-22g Pesado Basket- electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,2,46.93
31/07/2025,EP-20g,EP-20g Pesado Basket -electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,2,46.93
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.81
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.67
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.03
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PSD-TampingStation,Pesado Modular Tamping Station,PESADO-NEW,PESADO,Main Warehouse,Completed,1,126.69
31/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,66.86
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,61.94
31/07/2025,PSDcrusher-Black,Pesado Clump Crusher - Black,PESADO-NEW,PESADO,Main Warehouse,Completed,1,30.97
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.65
31/07/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.12
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.81
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.82
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.81
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.82
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PF02BR54-Raya,Pesado Double Spouted Portafilter Breville 54mm - Raya,PESADO-NEW,PESADO,Main Warehouse,Completed,1,110.11
31/07/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,58.50
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,24.00
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PSDT-BKBase-BBK,Pesado 58mm tamper - black base - black/black,PESADO-NEW,PESADO,Main Warehouse,Completed,1,82.58
31/07/2025,PSdepth,PSDDA - Pesado Depth Adjuster,PESADO-NEW,PESADO,Main Warehouse,Completed,1,35.09
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,60.00
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.80
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.57
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,26.67
31/07/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,Main Warehouse,Completed,1,73.33
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,60.00
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PFH00MV-HY,Pesado HYBRID Naked Portafilter Head Only - 5mm E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,74.22
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,-0.01
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.81
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.59
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PSD-AD-SpringTamper,Pesado x AD C - Self Leveling Spring Tamper,PESADO-NEW,PESADO,Main Warehouse,Completed,1,142.10
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,-0.01
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.81
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.59
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,7.81
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.75
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,-0.01
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.81
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.59
31/07/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.67
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,74.22
31/07/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00
31/07/2025,PSD-AD-SpringTamper,Pesado x AD C - Self Leveling Spring Tamper,PESADO-NEW,PESADO,Main Warehouse,Completed,1,160.00
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.01
31/07/2025,,Shipping Cost (Australia Post Express),PESADO-NEW,,Main Warehouse,Completed,1,14.07
31/07/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,68.75
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,-0.01
31/07/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,52.74
31/07/2025,PSDcrusher-Black,Pesado Clump Crusher - Black,PESADO-NEW,PESADO,Main Warehouse,Parked,1,30.93
31/07/2025,PSDdosingCup-BK-54,Pesado 54mm Dosing Cup - Black,PESADO-NEW,PESADO,Main Warehouse,Parked,1,24.61
31/07/2025,V2-PSDcrusher-Stand,Pesado V2 Clump Crusher Stand (WDT tool),PESADO-NEW,PESADO,Main Warehouse,Parked,1,20.11
31/07/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,-0.01
31/07/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.81
31/07/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,58.59
