Sales Enquiry as of 31/10/2025,,,,,,,,,
Order Date,Product Code,Product,Customer,Product Group,Warehouse,Status,Quantity,Sub Total,Customer Type
07/02/2025,AB3070EK-PK,Artisan Barista 1lt Electric Kettle Pink Lemonade,Coffee Parts PTY LTD,The Artisan Barista,Main Warehouse,Completed,1,84.54,AUS Wholesale
07/02/2025,HC7110TB,Tiamo Tapered Jug 650ml - Teal Blue,Coffee Parts PTY LTD,Tiamo,Main Warehouse,Completed,2,57.85,AUS Wholesale
07/02/2025,HC7110PK,Tiamo Tapered Jug 650ml - Pink,Coffee Parts PTY LTD,Tiamo,Main Warehouse,Completed,2,57.85,AUS Wholesale
07/02/2025,PSDshot-mirror,Pesado Espresso Shot Mirror - Black,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,2,44.18,AUS Wholesale
07/02/2025,PSDdosingCup-WH,Pesado 58mm Dosing Cup - White,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,2,38.18,AUS Wholesale
07/02/2025,AB3070MJ350RAINBOW,Artisan Barista 350ml Jug Metallic Rainbow,Coffee Parts PTY LTD,The Artisan Barista,Main Warehouse,Completed,2,65.45,AUS Wholesale
07/02/2025,PSD-beantube,Single Dose Bean Cellar - 4pcs,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,2,43.63,AUS Wholesale
07/02/2025,PSD-Beanstand,Magnetic Bean Stand,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,2,90.00,AUS Wholesale
07/02/2025,PF00LM-BSL-HY,Pesado HYBRID Naked Portafilter LM 6mm - Black/Silver,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,3,245.45,AUS Wholesale
07/02/2025,PSDdosingCup-CH,Pesado 58mm Dosing Cup - Charcoal,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,5,75.00,AUS Wholesale
07/02/2025,PSDTBase,Pesado Tamper Base Only 58mm,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,3,114.55,AUS Wholesale
07/02/2025,AB3070S-BK,Artisan Barista - Barista Precision Scale - Black,Coffee Parts PTY LTD,The Artisan Barista,Main Warehouse,Completed,14,672.00,AUS Wholesale
07/02/2025,HC7124BK,C Accessories 600ml Jug Black,Coffee Parts PTY LTD,Coffee Accessories,Main Warehouse,Completed,6,76.90,AUS Wholesale
07/02/2025,,B2B flat fee,Alfresco Coffee Pty Ltd,,Main Warehouse,Completed,1,18.18,AUS Wholesale
07/02/2025,PSD24.5,Pesado Basket - 24.5 (18g),Alfresco Coffee Pty Ltd,PESADO,Main Warehouse,Completed,3,65.45,AUS Wholesale
07/02/2025,PF02LM-FullPOM,Pesado Double Spouted Portafilter LM 6mm - Full POM,Alfresco Coffee Pty Ltd,PESADO,Main Warehouse,Completed,2,160.00,AUS Wholesale
06/02/2025,Courier Fee,Courier Fee,Espresso Works,,Main Warehouse,Completed,1,65.59,AUS Wholesale
06/02/2025,Courier Fee,Courier Fee,Espresso Works,,Main Warehouse,Completed,1,71.16,AUS Wholesale
06/02/2025,SteamPro - MS-130T,ProSteam - Automatic Steaming Machine,Espresso Works,WPM,Main Warehouse,Completed,3,"1,650.00",AUS Wholesale
06/02/2025,PSDcrusherRAYA,Pesado Clump Crusher - Raya,Espresso Works,PESADO,Main Warehouse,Completed,1,26.00,AUS Wholesale
06/02/2025,PSDcrusherRIGA,Pesado Clump Crusher - Riga,Espresso Works,PESADO,Main Warehouse,Completed,1,26.00,AUS Wholesale
06/02/2025,HC7110BK,Tiamo Tapered Jug 650ml - Matte Black,Espresso Works,Tiamo,Main Warehouse,Completed,2,62.67,AUS Wholesale
06/02/2025,HC7107BK,Tiamo Tapered Jug 450ml - Matte Black,Espresso Works,Tiamo,Main Warehouse,Completed,2,50.26,AUS Wholesale
06/02/2025,BC2423,Domestic Knock Box Square,Espresso Works,Tiamo,Main Warehouse,Completed,12,312.00,AUS Wholesale
06/02/2025,CA3070TM1,C Accessories - Tamping Corner Mat Small,Espresso Works,Coffee Accessories,Main Warehouse,Completed,8,104.00,AUS Wholesale
06/02/2025,PF02LM-FullPOM-HY,Pesado HYBRID Double Spouted Portafilter LM 6mm - Full POM,Espresso Works,PESADO,Main Warehouse,Completed,20,"1,831.70",AUS Wholesale
06/02/2025,,B2B flat fee,Pablo & Rustys,,Main Warehouse,Completed,1,18.18,AUS Wholesale
06/02/2025,AB3070S-BK,Artisan Barista - Barista Precision Scale - Black,Pablo & Rustys,The Artisan Barista,Main Warehouse,Completed,8,416.00,AUS Wholesale
06/02/2025,,B2B flat fee,Brewtech,,Main Warehouse,Completed,1,18.18,AUS Wholesale
06/02/2025,AB3070JR-Mechanism,Jug Rinser Mechanism and Star,Brewtech,The Artisan Barista,Main Warehouse,Completed,4,283.63,AUS Wholesale
06/02/2025,AB-JR-SealKit,Artisan Barista Jug Rinser - Seal Kit,Brewtech,The Artisan Barista,Main Warehouse,Completed,6,97.50,AUS Wholesale
05/02/2025,Courier Fee,Courier Fee,Australian Coffee Distributors Pty Ltd,,Main Warehouse,Completed,1,8.59,AUS Wholesale
05/02/2025,Courier Fee,Courier Fee,Australian Coffee Distributors Pty Ltd,,Main Warehouse,Completed,1,31.60,AUS Wholesale
05/02/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,Australian Coffee Distributors Pty Ltd,PESADO,Main Warehouse,Completed,2,38.18,AUS Wholesale
05/02/2025,HC7125VL,C Accessories 1lt Jug Violet,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,1,19.41,AUS Wholesale
05/02/2025,PSDcrusher-Stand,Pesado Clump Crusher Stand (WDT tool),Australian Coffee Distributors Pty Ltd,PESADO,Main Warehouse,Completed,3,54.60,AUS Wholesale
05/02/2025,AB3070S-BK,Artisan Barista - Barista Precision Scale - Black,Australian Coffee Distributors Pty Ltd,The Artisan Barista,Main Warehouse,Completed,10,560.00,AUS Wholesale
05/02/2025,HC7123BK,C Accessories 300ml Jug Black,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,2,24.18,AUS Wholesale
05/02/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,Australian Coffee Distributors Pty Ltd,PESADO,Main Warehouse,Completed,2,38.18,AUS Wholesale
05/02/2025,HC7125TB,C Accessories 1lt Jug Teal Blue,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,1,19.41,AUS Wholesale
05/02/2025,PSDdosingCup-BK-54,Pesado 54mm Dosing Cup - Black,Australian Coffee Distributors Pty Ltd,PESADO,Main Warehouse,Completed,1,22.27,AUS Wholesale
05/02/2025,HC7125BK,C Accessories 1lt Jug Black,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,1,19.41,AUS Wholesale
05/02/2025,HC7124VL,C Accessories 600ml Jug Violet,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,2,29.90,AUS Wholesale
05/02/2025,HC7123VL,C Accessories 300ml Jug Violet,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,2,24.18,AUS Wholesale
05/02/2025,AB3070S-CH,Artisan Barista - Barista Precision Scale - Arcade Charcoal,Australian Coffee Distributors Pty Ltd,The Artisan Barista,Main Warehouse,Completed,2,112.00,AUS Wholesale
05/02/2025,HC7123WH,C Accessories 300ml Jug White,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,2,24.18,AUS Wholesale
05/02/2025,PSDcrusherRIGA,Pesado Clump Crusher - Riga,Australian Coffee Distributors Pty Ltd,PESADO,Main Warehouse,Completed,1,28.00,AUS Wholesale
05/02/2025,EP-22g,EP-22g Pesado Basket- electro polished basket,Australian Coffee Distributors Pty Ltd,PESADO,Main Warehouse,Completed,5,95.45,AUS Wholesale
05/02/2025,HC7125WH,C Accessories 1lt Jug White,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,1,19.41,AUS Wholesale
05/02/2025,HC7124PK,C Accessories 600ml Jug Pink,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,2,29.90,AUS Wholesale
05/02/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,Australian Coffee Distributors Pty Ltd,PESADO,Main Warehouse,Completed,2,38.18,AUS Wholesale
05/02/2025,HC7123PK,C Accessories 300ml Jug Pink,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,2,24.18,AUS Wholesale
05/02/2025,HC7124WH,C Accessories 600ml Jug White,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,2,29.90,AUS Wholesale
05/02/2025,PSDcrusher-Dusk,Pesado Clump Crusher - Dusk,Australian Coffee Distributors Pty Ltd,PESADO,Main Warehouse,Completed,1,28.00,AUS Wholesale
05/02/2025,HC7123TB,C Accessories 300ml Jug Teal Blue,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,2,24.18,AUS Wholesale
05/02/2025,HC7124TB,C Accessories 600ml Jug Teal Blue,Australian Coffee Distributors Pty Ltd,Coffee Accessories,Main Warehouse,Completed,2,29.90,AUS Wholesale
05/02/2025,EP-20g,EP-20g Pesado Basket -electro polished basket,Australian Coffee Distributors Pty Ltd,PESADO,Main Warehouse,Completed,5,95.45,AUS Wholesale
05/02/2025,Courier Fee,Courier Fee,PROKURE Aus PTY LTD - Alternative Brewing,,Main Warehouse,Completed,1,23.17,AUS Wholesale
05/02/2025,HC7115ST,WPM Jug Stainless Steel IVY LKY,PROKURE Aus PTY LTD - Alternative Brewing,WPM,Main Warehouse,Completed,6,206.17,AUS Wholesale
05/02/2025,HG6329,Domestic Cold Drip Unit,PROKURE Aus PTY LTD - Alternative Brewing,Tiamo Cold Drip,Main Warehouse,Completed,26,"2,144.22",AUS Wholesale
05/02/2025,JRStar - Black Plastic,TiAmo JugRinser Star - Black Plastic,PROKURE Aus PTY LTD - Alternative Brewing,Tiamo,Main Warehouse,Completed,29,395.33,AUS Wholesale
05/02/2025,HG3021,Cold Drip Paper Filters 60mm,PROKURE Aus PTY LTD - Alternative Brewing,Tiamo,Main Warehouse,Completed,46,207.00,AUS Wholesale
05/02/2025,PSDTWRaya,Pesado Tamper - Raya,PROKURE Aus PTY LTD - Alternative Brewing,PESADO,Main Warehouse,Completed,3,212.72,AUS Wholesale
05/02/2025,PSD-beantube,Single Dose Bean Cellar - 4pcs,PROKURE Aus PTY LTD - Alternative Brewing,PESADO,Main Warehouse,Completed,21,458.14,AUS Wholesale
05/02/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PROKURE Aus PTY LTD - Alternative Brewing,PESADO,Main Warehouse,Completed,34,510.00,AUS Wholesale
05/02/2025,PF00NSBK-RIGA-HY,Pesado HYBRID Naked Portafilter NS - Black/Riga,PROKURE Aus PTY LTD - Alternative Brewing,PESADO,Main Warehouse,Completed,5,436.35,AUS Wholesale
05/02/2025,PF00LMBK-Riga-HY,Pesado HYBRID Naked Portafilter LM 6mm - Black/Riga,PROKURE Aus PTY LTD - Alternative Brewing,PESADO,Main Warehouse,Completed,5,436.35,AUS Wholesale
05/02/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PROKURE Aus PTY LTD - Alternative Brewing,PESADO,Main Warehouse,Completed,7,324.53,AUS Wholesale
05/02/2025,PF02BR58-FullPOM,Pesado Double Spouted Portafilter Breville 58mm - Full POM,PROKURE Aus PTY LTD - Alternative Brewing,PESADO,Main Warehouse,Completed,6,360.00,AUS Wholesale
05/02/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PROKURE Aus PTY LTD - Alternative Brewing,PESADO,Main Warehouse,Completed,9,147.26,AUS Wholesale
05/02/2025,PSDdosingCup-WH-54,Pesado 54mm Dosing Cup - White,PROKURE Aus PTY LTD - Alternative Brewing,PESADO,Main Warehouse,Completed,8,152.74,AUS Wholesale
05/02/2025,PSDcrusher-Dusk,Pesado Clump Crusher - Dusk,PROKURE Aus PTY LTD - Alternative Brewing,PESADO,Main Warehouse,Completed,6,144.00,AUS Wholesale
05/02/2025,PSDcrusher-Stand,Pesado Clump Crusher Stand (WDT tool),PROKURE Aus PTY LTD - Alternative Brewing,PESADO,Main Warehouse,Completed,15,234.00,AUS Wholesale
05/02/2025,CA3070HG,C Accessories Hand Grinder,PROKURE Aus PTY LTD - Alternative Brewing,Coffee Accessories,Main Warehouse,Completed,21,"1,145.47",AUS Wholesale
05/02/2025,CA3070-Cloth,C Accessories Barista cloth set - 4 pack,PROKURE Aus PTY LTD - Alternative Brewing,Coffee Accessories,Main Warehouse,Completed,33,269.08,AUS Wholesale
05/02/2025,Courier Fee,Courier Fee,Koffee Pirates,,Main Warehouse,Completed,1,23.17,AUS Wholesale
05/02/2025,AB3070EK-WH,Artisan Barista 1lt Electric Kettle White,Koffee Pirates,The Artisan Barista,Main Warehouse,Completed,2,197.26,AUS Wholesale
05/02/2025,AB3070EK-BK,Artisan Barista 1lt Electric Kettle Black,Koffee Pirates,The Artisan Barista,Main Warehouse,Completed,1,98.63,AUS Wholesale
05/02/2025,Courier Fee,Courier Fee,PROKURE Aus PTY LTD - Alternative Brewing,,Main Warehouse,Completed,1,9.11,AUS Wholesale
05/02/2025,HG6329-1,Water bottle for HG6329,PROKURE Aus PTY LTD - Alternative Brewing,Tiamo Cold Drip,Main Warehouse,Completed,1,54.00,AUS Wholesale
05/02/2025,HC7124ST,C Accessories 600ml Jug Stainless Steel,Nespresso AUSTRALIA,Coffee Accessories,Main Warehouse,Completed,4,0.00,AUS Wholesale
05/02/2025,PFHLM,Pesado Double Spouted Portafilter  Head Only LM 6mm,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,10,400.00,ITL Wholesale
05/02/2025,PF00LM-WDK-HY,Pesado HYBRID Naked Portafilter LM 6mm - White/Dusk,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,5,345.00,ITL Wholesale
05/02/2025,PF00LM-WSL-HY,Pesado HYBRID Naked Portafilter LM 6mm - White/Silver,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,5,323.33,ITL Wholesale
05/02/2025,PF00LM-WBZ-HY,Pesado HYBRID Naked Portafilter LM 6mm - White/Bronze,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,5,323.33,ITL Wholesale
05/02/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,100,800.00,ITL Wholesale
05/02/2025,PSDjug,Pesado Jug - Charcoal,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,10,179.33,ITL Wholesale
05/02/2025,PSDdosingCup-WH,Pesado 58mm Dosing Cup - White,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,10,116.00,ITL Wholesale
05/02/2025,PSDdosingCup-CH,Pesado 58mm Dosing Cup - Charcoal,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,10,116.00,ITL Wholesale
05/02/2025,PSD-HE-XL,Pesado He[%] Basket - Extra Large,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,10,337.33,ITL Wholesale
05/02/2025,PSD-HE-LG,Pesado He[%] Basket - Large,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,30,"1,012.00",ITL Wholesale
05/02/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,20,674.67,ITL Wholesale
05/02/2025,PSD-HE-SM,Pesado He[%] Basket - Small,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,10,337.33,ITL Wholesale
05/02/2025,EP-20g,EP-20g Pesado Basket -electro polished basket,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,20,293.33,ITL Wholesale
05/02/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,30,440.00,ITL Wholesale
05/02/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,MEKA INNOFOOD Co.Ltd.,PESADO,China-W,Completed,30,"2,600.00",ITL Wholesale
05/02/2025,Courier Fee,Courier Fee,PROKURE Aus PTY LTD - Alternative Brewing,,Main Warehouse,Completed,1,5.89,AUS Wholesale
05/02/2025,HG6398,Cold Drip Water Diffusor 2669,PROKURE Aus PTY LTD - Alternative Brewing,Tiamo Cold Drip,Main Warehouse,Completed,2,56.76,AUS Wholesale
05/02/2025,,B2B flat fee,Yellow Bernard,,Main Warehouse,Completed,1,18.18,AUS Wholesale
05/02/2025,PSDT-53.5-BBK,Pesado 53.5mm Tamper - Black/Black,Yellow Bernard,PESADO,Main Warehouse,Completed,2,152.73,AUS Wholesale
05/02/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,Yellow Bernard,PESADO,Main Warehouse,Completed,3,162.27,AUS Wholesale
05/02/2025,V2-PSDring-54mm,Pesado Magnetic 54mm Dosing Ring,Yellow Bernard,PESADO,Main Warehouse,Completed,2,42.63,AUS Wholesale
05/02/2025,Courier Fee,Courier Fee,Five Senses,,Main Warehouse,Completed,1,43.14,AUS Wholesale
05/02/2025,PF02MV-FullPOM,Pesado Double Spouted Portafilter E61 5mm - Full POM,Five Senses,PESADO,Main Warehouse,Completed,27,"1,755.00",AUS Wholesale
04/02/2025,Courier Fee,Courier Fee,Code Black Coffee,,Main Warehouse,Completed,1,14.78,AUS Wholesale
04/02/2025,Tamp-M-WH,Tamp Master - Automatic Tamping Machine - White,Code Black Coffee,Tamp-M,Main Warehouse,Completed,1,"1,159.09",AUS Wholesale
04/02/2025,Courier Fee,Courier Fee,Segafredo,,Main Warehouse,Completed,1,9.73,AUS Wholesale
04/02/2025,Courier Fee,Courier Fee,Segafredo,,Main Warehouse,Completed,1,10.00,AUS Wholesale
04/02/2025,56-2019,MICROTEMP THERMO FUSE,Segafredo,WPM parts,Main Warehouse,Completed,15,300.00,AUS Wholesale
04/02/2025,17-90583,MAIN PCBA MS-130,Segafredo,WPM parts,Main Warehouse,Completed,10,"1,200.00",AUS Wholesale
04/02/2025,Courier Fee,Courier Fee,Jacobs Douwe Egberts AU PTY LTD,,Main Warehouse,Completed,1,10.87,AUS Wholesale
04/02/2025,CA3070-Thermometer,C Accessories Analog thermometer,Jacobs Douwe Egberts AU PTY LTD,Coffee Accessories,Main Warehouse,Completed,4,26.80,AUS Wholesale
04/02/2025,AB3070S-BK,Artisan Barista - Barista Precision Scale - Black,Jacobs Douwe Egberts AU PTY LTD,The Artisan Barista,Main Warehouse,Completed,2,80.00,AUS Wholesale
04/02/2025,Courier Fee,Courier Fee,Coffee Complex,,Main Warehouse,Completed,1,10.70,AUS Wholesale
04/02/2025,Courier Fee,Courier Fee,Coffee Complex,,Main Warehouse,Completed,1,23.17,AUS Wholesale
04/02/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,Coffee Complex,PESADO,Main Warehouse,Completed,4,79.17,AUS Wholesale
04/02/2025,CA3070DKB,C Accessories Domestic Knock Box - Stainless Steel,Coffee Complex,Coffee Accessories,Main Warehouse,Completed,2,52.00,AUS Wholesale
04/02/2025,V2-PSDring-54mm,Pesado Magnetic 54mm Dosing Ring,Coffee Complex,PESADO,Main Warehouse,Completed,4,79.17,AUS Wholesale
04/02/2025,PSDTWRaya,Pesado Tamper - Raya,Coffee Complex,PESADO,Main Warehouse,Completed,2,153.63,AUS Wholesale
04/02/2025,PSD-PuckHolder,Pesado Double Puck Screen Holder,Coffee Complex,PESADO,Main Warehouse,Completed,2,35.45,AUS Wholesale
04/02/2025,PSDdosingCup-BK-54,Pesado 54mm Dosing Cup - Black,Coffee Complex,PESADO,Main Warehouse,Completed,3,62.05,AUS Wholesale
04/02/2025,PSDT-53.5-Raya,Pesado 53.5mm Tamper - Raya,Coffee Complex,PESADO,Main Warehouse,Completed,1,76.82,AUS Wholesale
04/02/2025,Courier Fee,Courier Fee,Jacobs Douwe Egberts AU PTY LTD,,Main Warehouse,Completed,1,800.00,AUS Wholesale
04/02/2025,SS- Trolley,Stainless Steel Trolley  1200 x 700 x 900,Jacobs Douwe Egberts AU PTY LTD,,Main Warehouse,Completed,4,"10,000.00",AUS Wholesale
04/02/2025,Courier Fee,Courier Fee,Panica Store,,Main Warehouse,Completed,1,9.73,AUS Wholesale
04/02/2025,PF02LM-WSL,Pesado Double Spouted Portafilter LM 6mm - White/Silver,Panica Store,PESADO,Main Warehouse,Completed,1,88.63,AUS Wholesale
28/04/2025,Courier Fee,Courier Fee,Dipacci Coffee Company Pty Ltd,,Main Warehouse,Completed,1,410.95,AUS Wholesale
28/04/2025,MANUSWH,MANUSWH,Dipacci Coffee Company Pty Ltd,Dolo,Main Warehouse,Completed,6,"8,727.24",AUS Wholesale
28/04/2025,MANUSBK,MANUSBK,Dipacci Coffee Company Pty Ltd,Dolo,Main Warehouse,Completed,6,"8,727.24",AUS Wholesale
03/02/2025,PSDHY,Pesado HYBRID Double Spouted Attachment - (LM 6mm - NS - BR 58),Shop Sale,PESADO,Main Warehouse,Completed,1,28.64,AUS Wholesale
03/02/2025,AB3070S-BK,Artisan Barista - Barista Precision Scale - Black,Shop Sale,The Artisan Barista,Main Warehouse,Completed,1,72.00,AUS Wholesale
03/02/2025,HG1765,TiAmo Dosing Cup,Shop Sale,Tiamo,Main Warehouse,Completed,2,34.20,AUS Wholesale
03/02/2025,Courier Fee,Courier Fee,Rio Coffee,,Main Warehouse,Completed,1,7.81,AUS Wholesale
03/02/2025,Courier Fee,Courier Fee,Rio Coffee,,Main Warehouse,Completed,1,8.91,AUS Wholesale
03/02/2025,PSDcrusherRAYA,Pesado Clump Crusher - Raya,Rio Coffee,PESADO,Main Warehouse,Completed,2,56.00,AUS Wholesale
03/02/2025,PSDcrusherIRIS,Pesado Clump Crusher - Iris,Rio Coffee,PESADO,Main Warehouse,Completed,2,56.00,AUS Wholesale
03/02/2025,HG0949,Jug Rinser Mechanism and Star,Rio Coffee,Tiamo,Main Warehouse,Completed,1,81.82,AUS Wholesale
03/02/2025,Astoria_Seal_8mm,Rubber Seal ASTORIA CMA - 72x56x8mm,Shop Sale,Coffee Machine Parts & Accesories,Main Warehouse,Completed,1,9.09,AUS Wholesale
03/02/2025,Courier Fee,Courier Fee,Roasting Warehouse Specialty Coffee,,Main Warehouse,Completed,1,25.49,AUS Wholesale
03/02/2025,Courier Fee,Courier Fee,Roasting Warehouse Specialty Coffee,,Main Warehouse,Completed,1,30.00,AUS Wholesale
03/02/2025,E61 paper Spacer,Paper Spacer 73x59x0.8mm E61,Roasting Warehouse Specialty Coffee,Coffee Machine Parts & Accesories,Main Warehouse,Completed,50,25.00,AUS Wholesale
03/02/2025,PortafilterSpring,Filter Blocking Spring 1.20mm,Roasting Warehouse Specialty Coffee,Coffee Machine Parts & Accesories,Main Warehouse,Completed,50,25.00,AUS Wholesale
03/02/2025,PF02LM-FullPOM,Pesado Double Spouted Portafilter LM 6mm - Full POM,Roasting Warehouse Specialty Coffee,PESADO,Main Warehouse,Completed,4,260.00,AUS Wholesale
03/02/2025,KBRubber,Knock Bin Rubber,Roasting Warehouse Specialty Coffee,Coffee Accessories,Main Warehouse,Completed,30,190.80,AUS Wholesale
03/02/2025,HC7124ST,C Accessories 600ml Jug Stainless Steel,Roasting Warehouse Specialty Coffee,Coffee Accessories,Main Warehouse,Completed,36,274.97,AUS Wholesale
03/02/2025,CATblack,C Accessories Tamper Black,Roasting Warehouse Specialty Coffee,Coffee Accessories,Main Warehouse,Completed,20,500.00,AUS Wholesale
03/02/2025,CA3070TM1,C Accessories - Tamping Corner Mat Small,Roasting Warehouse Specialty Coffee,Coffee Accessories,Main Warehouse,Completed,20,240.00,AUS Wholesale
03/02/2025,AB3070S-BK,Artisan Barista - Barista Precision Scale - Black,Roasting Warehouse Specialty Coffee,The Artisan Barista,Main Warehouse,Completed,16,832.00,AUS Wholesale
03/02/2025,CA3070-Shaker,C Accessories - Fine Mesh shaker,Roasting Warehouse Specialty Coffee,Coffee Accessories,Main Warehouse,Completed,15,97.74,AUS Wholesale
03/02/2025,CA3070-Thermometer,C Accessories Analog thermometer,Roasting Warehouse Specialty Coffee,Coffee Accessories,Main Warehouse,Completed,30,261.00,AUS Wholesale
03/02/2025,CA3070-groupbrush,C Accessories - group brush for coffee machines,Roasting Warehouse Specialty Coffee,Coffee Accessories,Main Warehouse,Completed,30,90.00,AUS Wholesale
03/02/2025,BBlind,Blind Filter 58mm,Roasting Warehouse Specialty Coffee,Coffee Machine Parts & Accesories,Main Warehouse,Completed,10,60.00,AUS Wholesale
03/02/2025,BGeneric2,Basket Generic Double 21g,Roasting Warehouse Specialty Coffee,Coffee Machine Parts & Accesories,Main Warehouse,Completed,20,120.00,AUS Wholesale
03/02/2025,ShowerLM,Genuine Shower Screen La Marzocco/Synesso/Slayer,Roasting Warehouse Specialty Coffee,Coffee Machine Parts & Accesories,Main Warehouse,Completed,30,117.00,AUS Wholesale
03/02/2025,LM_Seal_7.1mm,Rubber Seal LA MARZOCCO - 72x55x7.1/9mm,Roasting Warehouse Specialty Coffee,Coffee Machine Parts & Accesories,Main Warehouse,Completed,30,86.40,AUS Wholesale
03/02/2025,56-2019,MICROTEMP THERMO FUSE,Segafredo,WPM parts,Main Warehouse,Completed,15,300.00,AUS Wholesale
